                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     65,                 0.2549,                 0.2463,                0.85197,                0.90526,                0.87671,                0.95231,                 0.8626,                0.50843,                0.49046,                 1.0496,              0.0036006,              0.0036006,              0.0036006
                     66,                0.25068,                0.24485,                0.83567,                0.92242,                0.88679,                0.95748,                0.86646,                0.50662,                0.47256,                 1.0336,              0.0035006,              0.0035006,              0.0035006
                     67,                0.23872,                0.23798,                0.84214,                 0.9189,                0.82812,                0.93758,                0.85245,                0.50548,                0.54069,                 1.0601,              0.0034007,              0.0034007,              0.0034007
                     68,                0.24614,                0.23598,                0.84758,                0.90528,                0.84782,                0.94817,                0.85283,                0.52608,                0.53245,                  1.083,              0.0033007,              0.0033007,              0.0033007
                     69,                0.25053,                0.22946,                0.84137,                0.91874,                0.86699,                0.95556,                0.85609,                0.52219,                0.49519,                 1.0847,              0.0032007,              0.0032007,              0.0032007
                     70,                0.23617,                 0.2272,                0.83929,                0.90506,                0.88912,                0.96886,                0.87868,                0.50081,                 0.4644,                 1.0681,              0.0031007,              0.0031007,              0.0031007
                     71,                0.24091,                0.23452,                 0.8458,                0.91806,                0.88412,                0.96728,                0.87817,                0.50759,                0.45168,                 1.0846,              0.0030007,              0.0030007,              0.0030007
                     72,                0.23943,                0.22677,                0.83403,                 0.9184,                0.87266,                0.96403,                0.88104,                0.50732,                0.46512,                   1.07,              0.0029007,              0.0029007,              0.0029007
                     73,                0.24078,                0.23077,                0.83395,                0.92381,                0.89173,                0.96776,                0.88031,                0.50053,                0.41756,                 1.0443,              0.0028007,              0.0028007,              0.0028007
                     74,                0.23366,                0.22397,                0.84152,                0.92117,                0.90803,                0.96516,                0.88146,                0.50917,                0.40595,                 1.0692,              0.0027007,              0.0027007,              0.0027007
                     75,                0.23734,                0.22196,                0.84527,                0.92807,                0.90985,                0.96905,                0.88279,                 0.5093,                0.42473,                 1.0893,              0.0026007,              0.0026007,              0.0026007
                     76,                0.21595,                0.21133,                0.82969,                0.91366,                0.89003,                0.95397,                0.86819,                0.50291,                0.45781,                 1.0807,              0.0025007,              0.0025007,              0.0025007
                     77,                0.22007,                0.21212,                0.82983,                0.91194,                 0.8792,                 0.9486,                0.86369,                0.48753,                0.46697,                 1.0584,              0.0024008,              0.0024008,              0.0024008
                     78,                0.22206,                 0.2155,                0.82457,                0.92364,                 0.8736,                0.95973,                0.87785,                0.48006,                0.43893,                  1.043,              0.0023008,              0.0023008,              0.0023008
                     79,                0.21085,                0.21201,                0.82807,                0.90727,                0.89198,                0.95753,                0.87328,                0.48939,                0.44517,                 1.0517,              0.0022008,              0.0022008,              0.0022008
                     80,                0.21698,                 0.2108,                0.83675,                0.91248,                0.87777,                0.96256,                0.87247,                0.49894,                0.44627,                 1.0506,              0.0021008,              0.0021008,              0.0021008
                     81,                0.21554,                0.20655,                0.83614,                0.92734,                0.89351,                0.96232,                 0.8776,                 0.4866,                0.41564,                 1.0446,              0.0020008,              0.0020008,              0.0020008
                     82,                0.20976,                0.20535,                0.83458,                0.92249,                 0.8954,                0.96354,                0.87825,                0.47938,                0.42083,                 1.0378,              0.0019008,              0.0019008,              0.0019008
                     83,                0.19751,                0.20292,                0.82787,                0.92296,                0.90459,                0.96559,                0.87998,                0.48378,                0.40976,                 1.0331,              0.0018008,              0.0018008,              0.0018008
                     84,                0.20046,                0.20543,                0.82311,                0.94118,                0.87982,                0.96175,                0.87954,                0.48732,                0.42825,                 1.0358,              0.0017008,              0.0017008,              0.0017008
                     85,                0.19888,                 0.2002,                0.82677,                0.93329,                0.90414,                0.96761,                0.87867,                0.48906,                0.41479,                 1.0452,              0.0016008,              0.0016008,              0.0016008
                     86,                 0.2008,                0.20076,                0.81631,                 0.9434,                0.88153,                0.97014,                0.88806,                0.49472,                0.40834,                 1.0651,              0.0015009,              0.0015009,              0.0015009
                     87,                0.20044,                0.19877,                 0.8179,                0.93916,                0.87843,                0.96145,                0.88365,                0.47973,                0.40606,                 1.0581,              0.0014009,              0.0014009,              0.0014009
                     88,                0.19738,                0.19774,                0.82005,                0.93062,                0.88493,                0.95707,                0.88117,                0.47947,                0.39995,                 1.0498,              0.0013009,              0.0013009,              0.0013009
                     89,                 0.1879,                0.19164,                0.81756,                0.92234,                0.89063,                0.96352,                0.87882,                0.49235,                 0.3999,                 1.0604,              0.0012009,              0.0012009,              0.0012009
                     90,                0.18504,                0.19054,                0.81675,                0.91354,                0.90336,                0.96227,                0.87901,                0.49366,                0.41345,                  1.075,              0.0011009,              0.0011009,              0.0011009
                     91,                0.18776,                0.18889,                0.82379,                0.94248,                0.88461,                0.96767,                0.88658,                0.47648,                0.41048,                 1.0525,              0.0010009,              0.0010009,              0.0010009
                     92,                0.18063,                0.18814,                0.80733,                0.92358,                0.90017,                0.96739,                0.88658,                0.47399,                0.40507,                 1.0408,             0.00090091,             0.00090091,             0.00090091
                     93,                0.18328,                0.18824,                0.81594,                 0.9237,                0.90006,                0.96776,                0.88413,                0.47717,                0.40751,                 1.0356,             0.00080092,             0.00080092,             0.00080092
                     94,                0.17528,                0.18392,                0.80633,                0.92277,                0.90482,                0.96934,                0.88505,                0.47884,                0.40666,                 1.0344,             0.00070093,             0.00070093,             0.00070093
                     95,                0.17531,                0.17868,                 0.8035,                0.93081,                0.89206,                0.96708,                0.88233,                0.47699,                0.40855,                 1.0293,             0.00060094,             0.00060094,             0.00060094
                     96,                0.17032,                0.17702,                0.80302,                 0.9243,                0.89169,                0.96361,                0.88391,                0.47861,                0.39939,                 1.0326,             0.00050095,             0.00050095,             0.00050095
                     97,                0.17271,                0.18211,                0.82042,                0.92313,                0.90673,                0.96972,                0.88678,                0.47062,                0.40107,                 1.0326,             0.00040096,             0.00040096,             0.00040096
                     98,                0.17194,                0.17954,                0.82116,                0.91578,                0.91443,                0.97289,                0.88879,                0.46996,                0.39898,                   1.03,             0.00030097,             0.00030097,             0.00030097
                     99,                0.16697,                0.17768,                0.81604,                0.92199,                0.90773,                0.97481,                0.89043,                0.47271,                0.39328,                 1.0285,             0.00020098,             0.00020098,             0.00020098
